price,title_length,word_count,category,views,add_to_cart,purchases,stock_quantity,competitor_price,month,optimal_price,conversion_rate,stock_percentage,price_ratio
41.99,108,16,toys,158,14,1,135,36.847359244424794,10,40.337530930702584,0.006329113924050633,0.675,1.1395660601201243
9.02,79,14,toys,8226,556,158,99,9.158038298590254,6,9.40921706221655,0.019207391198638464,0.495,0.9849270887400084
19.27,45,10,home,2281,59,4,115,14.7653524594853,7,19.6296641843086,0.0017536168347216134,0.575,1.305082289967342
7.5,110,18,toys,4844,435,79,97,5.964378595431436,1,7.193998466733047,0.016308835672997523,0.485,1.2574654475731657
7.49,16,2,toys,9663,133,23,178,8.062109403502577,4,8.419284353928374,0.0023802131843112906,0.89,0.9290372562726544
23.94,132,21,toys,1392,21,1,89,20.728891532699908,12,22.492246511480328,0.0007183908045977011,0.445,1.1549098012421242
4.23,57,9,toys,5134,495,55,19,4.517917334731907,4,4.159732608236594,0.010712894429294897,0.095,0.9362721109307346
13.95,41,7,toys,8035,156,32,171,12.723182703377839,4,14.298172912491696,0.003982576228998133,0.855,1.0964237742413663
15.31,69,9,toys,9573,39,6,77,19.841646145438073,12,16.81666622920532,0.0006267627702914447,0.385,0.7716093658650407
44.99,43,8,toys,660,28,6,178,55.5889064146572,4,49.862651939867746,0.00909090909090909,0.89,0.8093341441978328
21.97,52,9,toys,2327,47,7,22,21.061251180802493,12,22.69474124112082,0.0030081650193382035,0.11,1.0431479028190802
6.84,71,10,Other,2793,16,3,59,8.721982131410062,4,7.381175135358754,0.0010741138560687433,0.295,0.7842254085074803
142.3,51,7,toys,3003,101,11,62,113.00400387636734,11,136.04502522323463,0.003663003663003663,0.31,1.2592474170710282
18.97,96,16,toys,8911,385,100,132,14.919874123532562,2,18.395727786499176,0.011222085063404781,0.66,1.271458448170104
14.99,150,25,toys,5874,344,12,116,19.28482004028715,1,16.669724823244163,0.0020429009193054137,0.58,0.7772953011065173
12.98,44,8,toys,3145,73,9,10,13.598110170530523,4,13.027460668607983,0.002861685214626391,0.05,0.9545444063344865
5.5,89,13,home,6091,272,59,132,6.299898193596717,12,6.205065821830315,0.009686422590707601,0.66,0.8730299809590983
6.95,170,29,toys,2759,50,8,51,6.0315337126565,11,6.692005103358635,0.002899601304820587,0.255,1.1522774025810718
19.58,37,6,toys,8036,445,28,119,13.763455490155133,10,16.503431050848324,0.003484320557491289,0.595,1.4226078628296057
59.99,81,13,home,4459,243,43,46,70.77017481508611,10,61.992414335977884,0.009643417806683112,0.23,0.8476734748323937
5.48,71,12,toys,5081,67,9,152,4.626576335379473,6,5.580911209182489,0.0017713048612477858,0.76,1.1844611658289066
7.19,55,8,clothing,8246,385,73,33,7.620269121704012,2,7.587953008323225,0.008852777104050448,0.165,0.9435362301734829
24.99,67,11,toys,4298,258,33,93,23.41584116679329,1,25.333735666556738,0.007677989762680316,0.465,1.0672262346671137
6.0,43,8,toys,7021,404,81,103,7.774821129228309,6,6.070092444017442,0.01153681811707734,0.515,0.771721934211949
42.69,76,11,toys,490,34,3,151,40.71951301847615,11,41.19124040931852,0.006122448979591836,0.755,1.0483917128534852
34.95,32,4,clothing,9742,616,149,55,26.318805538783227,9,34.132995276839424,0.015294600698008622,0.275,1.3279478032731349
19.89,74,11,toys,1494,123,14,173,18.15096649674186,4,19.472632198926238,0.009370816599732263,0.865,1.0958094161856506
104.56,94,15,other,4259,370,69,59,121.98509043764828,6,106.07824441257553,0.01620098614698286,0.295,0.8571539327049564
27.21,58,7,home,4688,239,61,13,25.600415541709605,5,24.493134098863752,0.013011945392491467,0.065,1.0628733723352253
5.84,34,5,Other,5807,211,2,69,5.29687930015089,2,5.1940648963820255,0.00034441191665231615,0.345,1.1025359780868782
14.95,50,7,sports,5900,429,6,52,18.702568111662494,6,15.094128824289825,0.001016949152542373,0.26,0.7993554634177497
6.05,41,5,toys,1231,10,2,118,4.356268754181097,8,5.16965694992885,0.0016246953696181965,0.59,1.3888032032443542
24.74,33,6,toys,8057,206,25,190,19.351266907478603,7,23.738133585675865,0.0031028918952463696,0.95,1.2784692660323358
4.7,64,10,Other,1322,27,7,134,4.036396445428179,4,4.436736972685954,0.00529500756429652,0.67,1.164404949698004
9.12,93,13,toys,7335,15,3,115,9.826261405492923,11,9.888658730421923,0.00040899795501022495,0.575,0.9281251153059982
46.19,36,6,toys,3777,310,57,34,46.29464260304895,1,44.53545465607443,0.015091342335186657,0.17,0.9977396390345595
17.99,64,11,clothing,3476,175,38,19,21.152559214834156,7,18.642033393379513,0.01093210586881473,0.095,0.8504881048806484
41.74,199,32,toys,5336,213,46,122,30.798876846759523,1,41.72996519445054,0.008620689655172414,0.61,1.3552442255501158
4.99,70,12,toys,6336,263,77,168,6.034262217175408,5,4.933107321726156,0.012152777777777778,0.84,0.8269445079461232
10.65,31,5,toys,9291,15,1,195,13.469236264079395,3,10.651211456021802,0.00010763104079216446,0.975,0.7906907111282983
31.72,33,6,toys,4770,389,33,58,24.552422967746523,1,28.860921539853905,0.006918238993710692,0.29,1.2919295192034292
6.53,70,10,Other,5030,80,14,23,8.390435405427747,11,6.847372799658164,0.002783300198807157,0.115,0.778267120175404
19.03,65,14,home,2819,41,11,80,15.312251157179396,11,17.43387157947126,0.0039020929407591345,0.4,1.2427957068270448
35.77,101,15,toys,2461,168,18,148,46.46476106923842,9,39.82855414577924,0.007314099959366111,0.74,0.7698307099158035
34.95,34,5,toys,3002,150,13,146,32.525698729995774,3,36.39372052981632,0.0043304463690872754,0.73,1.074534948199852
20.26,68,9,toys,9344,335,74,30,25.020621094393938,3,20.84796781525039,0.007919520547945206,0.15,0.8097320975193302
8.99,31,5,toys,3564,270,30,144,7.958293498078025,4,9.038817859405807,0.008417508417508417,0.72,1.1296391622363686
5.99,61,7,toys,1322,54,4,84,4.49699284040722,3,5.72867988302118,0.0030257186081694403,0.42,1.3320012311733151
10.9,47,7,toys,4379,260,52,132,13.900084878849977,12,11.451832225713664,0.01187485727335008,0.66,0.7841678734340082
8.06,79,15,toys,2762,90,14,174,8.386255375994379,5,7.788374307136551,0.005068790731354091,0.87,0.96109641772557
6.99,44,7,toys,9871,381,27,123,7.9789721886505065,3,7.104391097839738,0.002735285178806605,0.615,0.8760526838209506
12.33,62,10,toys,1675,34,4,128,13.745719176167801,10,12.642275241405203,0.0023880597014925373,0.64,0.8970065401436135
99.65,29,4,toys,5196,295,65,174,121.4613219962549,1,109.28321240306856,0.012509622786759045,0.87,0.8204257813287474
33.18,52,8,toys,8654,629,126,183,37.24392814279079,6,32.710462998183154,0.014559741160157152,0.915,0.8908834716034797
16.99,79,12,toys,5703,90,7,29,12.785823014226024,7,15.826982123551698,0.0012274241627213747,0.145,1.3288155155202945
14.95,56,8,Other,6978,479,28,189,16.06568095815812,7,13.51860385494073,0.004012611063341932,0.945,0.9305550159334156
151.81,91,13,baby,4527,128,18,128,117.8129486385304,11,140.52939405286972,0.003976143141153081,0.64,1.2885680373366952
14.99,43,6,toys,7257,272,18,136,12.176159877572617,12,15.29677472207386,0.0024803637866887144,0.68,1.2310942161337928
7.12,63,11,Other,1507,11,2,135,6.6102439860764415,10,7.465801522677169,0.0013271400132714001,0.675,1.0771160663656725
13.2,6,1,toys,7650,489,70,18,15.776939237073893,1,13.388770572198004,0.009150326797385621,0.09,0.836664184456108
8.5,45,7,toys,1229,59,12,42,7.524215446605945,5,7.69155105832792,0.009764035801464606,0.21,1.1296858868965822
19.79,99,14,toys,4008,120,32,132,19.556960339352816,11,19.512763148280367,0.007984031936127744,0.66,1.0119159448402755
17.46,48,7,clothing,5339,122,1,107,19.30507334840367,9,18.266621677508592,0.00018730099269526128,0.535,0.9044254681085562
30.1,35,5,toys,8582,680,105,66,32.930465061448494,8,31.00837835200963,0.012234910277324634,0.33,0.9140472187025958
8.96,37,7,toys,1158,70,6,21,10.21193263086823,11,9.062341954815244,0.0051813471502590676,0.105,0.8774049265577863
13.99,29,4,toys,6046,431,75,170,16.97374796168541,3,14.231371593979768,0.01240489579887529,0.85,0.8242139586129957
14.95,76,10,baby,5303,99,9,196,12.323540323009164,11,15.587245958506571,0.0016971525551574581,0.98,1.2131254175463684
27.82,124,20,toys,4282,371,69,166,20.43904927943036,8,27.71169855530481,0.016113965436711817,0.83,1.3611200609021354
349.99,64,11,toys,1542,137,35,157,416.78360405696327,3,355.7604125069725,0.022697795071335927,0.785,0.8397403270982936
14.99,53,10,toys,1467,28,3,142,19.400636347574835,9,16.72172624381459,0.002044989775051125,0.71,0.7726550681866585
13.99,45,6,toys,3960,294,51,33,10.658057250854313,6,13.236360595209863,0.012878787878787878,0.165,1.3126219601493143
11.84,52,8,Other,5506,37,9,71,9.27215243787698,9,11.603357259481273,0.0016345804576825282,0.355,1.276941905272534
10.99,77,14,toys,1368,96,22,138,9.217635584022045,4,10.749916758017362,0.01608187134502924,0.69,1.1922797229096573
24.44,86,11,toys,3375,326,52,45,21.094386804911956,6,23.311891688888338,0.015407407407407408,0.225,1.1586020596867503
10.33,34,7,toys,2258,198,13,18,9.488369114167876,2,9.93101607773708,0.005757307351638618,0.09,1.0887013221877524
26.99,73,10,toys,9791,240,9,156,34.57855865753864,2,27.471969861073013,0.0009192115207843939,0.78,0.7805414987740033
19.59,58,7,toys,941,92,24,14,16.196897146584188,10,17.318143388245876,0.025504782146652496,0.07,1.2094909180880606
13.03,38,6,toys,998,95,10,55,13.63848295075285,8,14.099544333933904,0.01002004008016032,0.275,0.9553848508701429
10.52,75,11,Other,6419,555,22,182,12.65526625217703,3,10.786295141476742,0.0034273251285246924,0.91,0.8312744900321863
15.83,137,28,toys,2511,109,6,169,16.46280208181225,3,13.968883194421679,0.0023894862604540022,0.845,0.9615617026392271
38.93,52,8,clothing,6200,387,40,83,34.5788521146906,7,39.59543418544803,0.0064516129032258064,0.415,1.1258326294602718
9.83,35,5,toys,9952,546,93,26,11.266818622336046,4,10.568655513718237,0.009344855305466238,0.13,0.8724734398858958
4.72,79,10,toys,4182,16,3,65,5.682199546955077,7,5.180575207191877,0.0007173601147776184,0.325,0.8306642455964626
10.99,77,14,toys,9903,435,86,179,9.125108469473297,5,10.557039583201785,0.008684237099868727,0.895,1.204369245227651
31.62,9,1,other,8441,735,88,192,34.715908194615544,6,33.030295190554156,0.01042530505864234,0.96,0.9108216274435327
143.48,56,10,other,1634,62,7,81,178.3329233686002,6,141.48353716117435,0.004283965728274173,0.405,0.8045625972464885
164.09,51,8,sports,5737,493,84,179,185.48159270404142,6,171.75574943606432,0.014641798849572948,0.895,0.8846699966709132
23.49,71,10,toys,6767,634,126,171,28.858966634712704,9,23.80726824291839,0.018619772425003695,0.855,0.813958458642289
179.36,86,15,toys,1939,33,1,196,162.22434197240455,1,157.9191379555429,0.0005157297576070139,0.98,1.1056293884089872
59.95,86,15,sports,8089,286,17,196,71.10353176150878,12,62.17911850043161,0.0021016194832488566,0.98,0.8431367403954099
11.99,157,30,toys,4650,78,19,111,11.569104485630657,6,11.960610184391415,0.0040860215053763445,0.555,1.0363809934374881
12.5,29,4,toys,909,26,1,113,12.019855991961254,6,12.34354816165619,0.0011001100110011,0.565,1.039945903541595
5.69,65,10,home,1087,18,4,175,6.5228112977013915,2,5.630031762371181,0.0036798528058877645,0.875,0.8723232576121174
12.72,77,16,toys,4466,301,20,103,11.05329608773078,7,12.218369896093293,0.0044782803403493054,0.515,1.1507879549267905
15.48,59,9,Other,2070,95,18,36,15.885867487033668,6,14.71301977020038,0.008695652173913044,0.18,0.974451034080138
17.45,69,10,toys,6099,421,96,90,14.733416302975265,2,15.716191135124285,0.01574028529267093,0.45,1.1843824705120256
8.95,40,7,Other,5187,510,104,118,9.549424172097641,2,9.717140045701706,0.020050125313283207,0.59,0.9372292861543324
322.4,55,10,toys,4167,147,24,114,298.39139699042437,2,302.59980379034846,0.005759539236861051,0.57,1.0804601045865476
31.99,166,27,toys,619,50,14,53,33.58496165809637,2,34.12248279183588,0.022617124394184167,0.265,0.9525096477901778
12.0,57,10,toys,9563,414,81,194,11.348283960600124,12,12.045813497372036,0.008470145351877026,0.97,1.0574285981618503
159.93,72,13,toys,8092,559,164,125,146.0629641446992,5,145.73116283675296,0.020266930301532378,0.625,1.094938754231793
14.95,50,6,toys,8193,563,102,74,11.471029538230319,8,14.851958011540885,0.012449652142072502,0.37,1.3032831926877242
10.45,89,18,toys,1301,124,30,22,8.925670734407932,11,9.75616207132544,0.023059185242121444,0.11,1.1707803604849403
11.37,94,17,toys,5475,298,30,96,10.050404748847741,2,11.70152731264175,0.005479452054794521,0.48,1.1312977222438276
12.21,36,6,toys,3232,161,3,95,11.817295474921846,11,12.44708454154483,0.0009282178217821782,0.475,1.0332313367226482
136.99,98,16,home,4743,174,28,143,166.74835282241446,3,148.75587764193813,0.0059034366434745945,0.715,0.8215373506321418
17.99,28,4,toys,4734,124,12,115,14.108407268019814,7,17.451455179408665,0.0025348542458808617,0.575,1.27512621788136
46.34,150,25,home,5076,390,99,122,34.074533652894594,2,48.38765504362293,0.01950354609929078,0.61,1.3599599182207287
26.19,84,14,electronics,4109,194,51,88,19.632071184136972,12,25.329151618801312,0.01241177902165977,0.44,1.3340416176344114
24.99,121,23,toys,6236,115,32,24,30.558488884271757,4,26.002844425304666,0.005131494547787043,0.12,0.8177760390783648
3.32,45,7,Other,9676,211,39,41,2.9777337263241237,7,3.0134962641714793,0.004030591153369161,0.205,1.1149418669137983
17.75,87,12,sports,9180,627,101,155,14.101678269763067,5,18.62084460297584,0.011002178649237472,0.775,1.2587154280820385
21.08,77,10,toys,8466,204,3,22,15.757927882800516,4,21.018466369208845,0.00035435861091424523,0.11,1.337739337099545
11.09,58,8,home,1292,80,3,133,10.855555148159084,3,10.685486405284589,0.0023219814241486067,0.665,1.0215967630066964
329.99,54,10,toys,1711,96,26,65,423.2040716837006,11,346.3172819475931,0.015195791934541203,0.325,0.7797420253712303
8.34,44,6,toys,9010,695,34,156,8.107789510598735,12,8.021402099723987,0.0037735849056603774,0.78,1.0286404190806524
19.99,90,11,toys,7919,305,42,18,15.877515651650173,4,18.1842951016294,0.0053036999621164285,0.09,1.2590130873479826
45.53,29,5,toys,261,22,1,92,36.12188987384034,12,46.59714844185774,0.0038314176245210726,0.46,1.2604545376506744
17.46,49,6,toys,6819,435,20,129,21.93027003230876,8,18.87744704154613,0.002932981375568265,0.645,0.7961598272286236
8.56,72,12,toys,1020,78,2,123,8.060631755182943,7,8.51502934077918,0.00196078431372549,0.615,1.0619515020638384
18.8,46,8,pets,1617,12,1,50,17.742975320438628,11,18.40313213003903,0.0006184291898577613,0.25,1.0595742630799783
16.95,100,15,toys,844,78,1,198,14.855976453388394,12,17.13313636240172,0.001184834123222749,0.99,1.1409549586445389
6.27,42,7,toys,2469,168,18,99,7.07442368200658,1,6.325395980209103,0.007290400972053463,0.495,0.8862912771180798
19.95,41,7,toys,2021,32,6,136,24.752011446828853,12,20.551554457575314,0.0029688273132112814,0.68,0.8059951023720106
6.0,41,7,toys,8062,231,31,120,7.723484985434444,9,6.120677843592172,0.0038451997023071197,0.6,0.7768513839691891
9.99,112,16,toys,7358,316,46,194,8.031556114359017,11,8.615094048832452,0.0062516988312041315,0.97,1.243843640977572
20.45,57,7,office,934,91,11,117,26.580499073082553,1,21.742904232356132,0.011777301927194861,0.585,0.7693610245531182
5.04,59,11,toys,1173,77,19,170,6.327016225236462,7,5.031775678105403,0.01619778346121057,0.85,0.7965840169489431
17.49,161,23,toys,1117,66,11,175,17.507740363408594,11,17.46447294005462,0.009847806624888093,0.875,0.9989867131314288
41.99,38,6,toys,1569,116,25,109,30.80142307233234,11,40.285822078895876,0.015933715742511154,0.545,1.3632487012497128
1.89,59,9,other,2110,204,8,61,2.3678584082033702,12,1.9235945064401387,0.0037914691943127963,0.305,0.7981896187086842
15.0,62,8,toys,5186,382,46,90,12.72529879238726,4,13.74942113832776,0.00887003470883147,0.45,1.1787542473245147
59.99,42,6,sports,4409,87,24,192,72.30957994107833,5,63.024604842666186,0.005443411204354729,0.96,0.8296272782787983
14.99,49,7,clothing,3101,59,9,100,15.137683604050054,7,15.185058582996916,0.0029022895840051595,0.5,0.9902439760327306
15.99,33,6,toys,8912,383,34,70,18.669503881758718,7,18.129823520810977,0.00381508078994614,0.35,0.8564769637838763
30.98,37,5,clothing,6971,369,33,132,37.137194535465675,11,31.440643646788793,0.004733897575670635,0.66,0.8342041015083783
19.99,34,7,toys,1498,45,3,141,15.942989791509966,7,19.235235464419773,0.0020026702269692926,0.705,1.2538426143034453
21.99,63,7,Other,5109,200,12,153,25.25382081353968,2,22.81017198608859,0.002348796241926013,0.765,0.8707593263752864
14.95,40,7,sports,614,40,5,129,12.055207379307271,11,14.740082137371227,0.008143322475570033,0.645,1.2401279820089723
12.5,131,20,toys,2810,151,30,195,13.8106840316275,12,13.426937841825065,0.010676156583629894,0.975,0.9050963711409271
11.26,63,10,toys,126,11,1,182,14.497633706028676,10,12.60620060621655,0.007936507936507936,0.91,0.7766784723853009
29.99,79,13,toys,9091,708,23,169,26.473898870008206,6,31.498237734988674,0.0025299747002529975,0.845,1.1328138763110227
8.18,66,9,toys,3367,57,4,150,10.457627049548918,4,9.125603564869177,0.001188001188001188,0.75,0.7822042191065551
14.97,36,5,toys,8720,231,8,141,19.15955757453746,2,14.96635816773489,0.0009174311926605505,0.705,0.7813332819279049
14.94,121,25,Other,9009,377,66,52,13.5580360625148,7,15.620063982322934,0.007326007326007326,0.26,1.1019295074237225
9.45,72,11,toys,4498,427,71,55,11.526571335705345,11,9.273469393718734,0.01578479324144064,0.275,0.8198448371830361
69.33,64,9,toys,5383,304,4,165,60.56517114561677,2,65.22124496552803,0.000743080066877206,0.825,1.1447173134095494
6.51,45,6,toys,485,11,2,111,7.966217319683039,10,6.358552144815498,0.004123711340206186,0.555,0.8172009046144151
7.16,38,6,toys,2905,210,37,90,5.302486733585404,9,7.298230604571122,0.012736660929432014,0.45,1.3503098375804128
15.79,49,7,toys,6772,514,72,127,16.994114678411457,4,15.633592246932384,0.010632014176018901,0.635,0.9291451951927152
17.15,58,11,toys,6123,258,6,63,14.0797545561186,2,15.621770520948768,0.0009799118079372856,0.315,1.218061006081045
17.7,42,6,clothing,6507,230,33,157,12.588724571351495,2,15.987691746768498,0.005071461502996773,0.785,1.406020117421615
18.48,22,4,toys,6357,536,123,30,21.208891922821678,10,18.93892048833097,0.019348749410099102,0.15,0.8713326498738355
24.98,88,16,toys,9681,788,10,46,27.198574345468252,10,25.65226384339931,0.0010329511414110112,0.23,0.9184304913452972
5.95,84,18,toys,7113,709,140,32,5.341596906131859,4,5.571752247420854,0.019682271896527485,0.16,1.1138991025642029
17.7,30,5,toys,670,44,5,110,22.80432681178596,9,20.055126134391934,0.007462686567164179,0.55,0.7761684940794704
